,model,hyperparams,mse,train_mse,rmse,train_rmse,mae,train_mae,r2,train_r2
0,GradientBoostingRegressor,"{'max_depth': 7, 'loss': 'absolute_error', 'n_estimators': 10, 'learning_rate': 0.01, 'min_impurity_decrease': 0}",1.9716049796350332,2.054155455262304,1.4041385186779234,1.4332325196081424,1.0954885286343612,1.1180532847969784,-0.12682020983284215,-0.1269193664911188
1,GradientBoostingRegressor,"{'max_depth': 7, 'loss': 'absolute_error', 'n_estimators': 10, 'learning_rate': 0.01, 'min_impurity_decrease': 0.1}",1.9716049796350332,2.054155455262304,1.4041385186779234,1.4332325196081424,1.0954885286343612,1.1180532847969784,-0.12682020983284215,-0.1269193664911188
2,GradientBoostingRegressor,"{'max_depth': 7, 'loss': 'absolute_error', 'n_estimators': 10, 'learning_rate': 0.01, 'min_impurity_decrease': 0.2}",1.9716049796350332,2.054155455262304,1.4041385186779234,1.4332325196081424,1.0954885286343612,1.1180532847969784,-0.12682020983284215,-0.1269193664911188
48,GradientBoostingRegressor,"{'max_depth': 7, 'loss': 'huber', 'n_estimators': 10, 'learning_rate': 0.01, 'min_impurity_decrease': 0}",1.7652091470359144,1.8550075870847773,1.3286117367522818,1.3619866324912213,1.05584095154185,1.0840589505193579,-0.008859970433865438,-0.017665907182695895
50,GradientBoostingRegressor,"{'max_depth': 7, 'loss': 'huber', 'n_estimators': 10, 'learning_rate': 0.01, 'min_impurity_decrease': 0.2}",1.7582207769918616,1.8550075870847773,1.3259791766810902,1.3619866324912213,1.0536383083700438,1.0840589505193579,-0.004865946944998756,-0.017665907182695895
49,GradientBoostingRegressor,"{'max_depth': 7, 'loss': 'huber', 'n_estimators': 10, 'learning_rate': 0.01, 'min_impurity_decrease': 0.1}",1.7582207769918616,1.8550075870847773,1.3259791766810902,1.3619866324912213,1.0536383083700438,1.0840589505193579,-0.004865946944998756,-0.017665907182695895
46,GradientBoostingRegressor,"{'max_depth': 7, 'loss': 'absolute_error', 'n_estimators': 200, 'learning_rate': 1.0, 'min_impurity_decrease': 0.1}",1.288692527212126,0.14720494950215235,1.1352059404408197,0.38367297207667933,0.8671579348017621,0.28449014126534455,0.26348087019338506,0.9192426707470688
45,GradientBoostingRegressor,"{'max_depth': 7, 'loss': 'absolute_error', 'n_estimators': 200, 'learning_rate': 1.0, 'min_impurity_decrease': 0}",1.2765937483575003,0.14124489095635442,1.1298644822975454,0.37582561242729906,0.849638685462555,0.28175771274787526,0.27039561664031986,0.9225123869623019
34,GradientBoostingRegressor,"{'max_depth': 7, 'loss': 'absolute_error', 'n_estimators': 100, 'learning_rate': 1.0, 'min_impurity_decrease': 0.1}",1.2446914236878965,0.1625210832132005,1.1156573953001416,0.40313903707430826,0.8471418453744494,0.2981289102927289,0.2886285712887773,0.9108401675896125
71,GradientBoostingRegressor,"{'max_depth': 7, 'loss': 'huber', 'n_estimators': 50, 'learning_rate': 1.0, 'min_impurity_decrease': 0.2}",1.2419067153178527,0.15124413004983886,1.1144086841540013,0.38890118288562564,0.852849118061674,0.30384547157695935,0.2902200998668989,0.9170267572570351
23,GradientBoostingRegressor,"{'max_depth': 7, 'loss': 'absolute_error', 'n_estimators': 50, 'learning_rate': 1.0, 'min_impurity_decrease': 0.2}",1.2352287871240202,0.1730146099365244,1.1114084699713334,0.4159502493526412,0.8280580841409692,0.3035699616619452,0.29403669828613,0.9050833693604368
35,GradientBoostingRegressor,"{'max_depth': 7, 'loss': 'absolute_error', 'n_estimators': 100, 'learning_rate': 1.0, 'min_impurity_decrease': 0.2}",1.2340430796350332,0.17626585790630722,1.1108749162867226,0.419840276660431,0.8386368819383261,0.30526961813031156,0.2947143589612353,0.9032997193971259
93,GradientBoostingRegressor,"{'max_depth': 7, 'loss': 'huber', 'n_estimators': 200, 'learning_rate': 1.0, 'min_impurity_decrease': 0}",1.2325174470359144,0.11843756933218069,1.1101880232807029,0.3441475981787185,0.836392142290749,0.2674175618508026,0.29558629510626633,0.935024591123983
59,GradientBoostingRegressor,"{'max_depth': 7, 'loss': 'huber', 'n_estimators': 10, 'learning_rate': 1.0, 'min_impurity_decrease': 0.2}",1.2323013382253414,0.15124413004983886,1.110090689189555,0.38890118288562564,0.8516484898678415,0.30384547157695935,0.2957098065488686,0.9170267572570351
