model,hyperparams,mse,train_mse,rmse,train_rmse,mae,train_mae,r2,train_r2
16,1.0296620828901655,0.9768861118175773,1.060204004941714,0.9543064754620642,0.7762017383912575,0.7342903089830132,-0.13810123207686198,-0.0733818743438146,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'splitter': 'best', 'criterion': 'squared_error'}
17,1.0175964794029901,0.30490545146609505,1.03550259489336,0.09296733433374324,0.7453615163892923,0.25912482957014893,-0.11158491533118742,0.8954324903521329,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'splitter': 'best', 'criterion': 'friedman_mse'}
18,1.0296620828901655,0.9768861118175773,1.060204004941714,0.9543064754620642,0.7762017383912575,0.7342903089830132,-0.13810123207686198,-0.0733818743438146,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'splitter': 'best', 'criterion': 'absolute_error'}
19,1.0296620828901655,0.9768861118175773,1.060204004941714,0.9543064754620642,0.7762017383912575,0.7342903089830132,-0.13810123207686198,-0.0733818743438146,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'splitter': 'best', 'criterion': 'poisson'}
20,1.0296620828901655,0.9768861118175773,1.060204004941714,0.9543064754620642,0.7762017383912575,0.7342903089830132,-0.13810123207686198,-0.0733818743438146,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'splitter': 'random', 'criterion': 'squared_error'}
21,1.0007964422820674,0.30490545146609505,1.0015935188844436,0.09296733433374324,0.7289647902863462,0.25912482957014893,-0.07518441032983403,0.8954324903521329,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'splitter': 'random', 'criterion': 'friedman_mse'}
22,1.0296620828901655,0.9768861118175773,1.060204004941714,0.9543064754620642,0.7762017383912575,0.7342903089830132,-0.13810123207686198,-0.0733818743438146,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'splitter': 'random', 'criterion': 'absolute_error'}
23,1.0296620828901655,0.9768861118175773,1.060204004941714,0.9543064754620642,0.7762017383912575,0.7342903089830132,-0.13810123207686198,-0.0733818743438146,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'splitter': 'random', 'criterion': 'poisson'}
24,1.0296620828901655,0.9768861118175773,1.060204004941714,0.9543064754620642,0.7762017383912575,0.7342903089830132,-0.13810123207686198,-0.0733818743438146,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.2, 'splitter': 'best', 'criterion': 'squared_error'}
25,0.9671432269751685,0.3207563850409578,0.9353660214839424,0.1028846585445432,0.7085098154362497,0.26904215378094887,-0.004090926398860217,0.884277713219651,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.2, 'splitter': 'best', 'criterion': 'friedman_mse'}
26,1.0296620828901655,0.9768861118175773,1.060204004941714,0.9543064754620642,0.7762017383912575,0.7342903089830132,-0.13810123207686198,-0.0733818743438146,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.2, 'splitter': 'best', 'criterion': 'absolute_error'}
27,1.0296620828901655,0.9768861118175773,1.060204004941714,0.9543064754620642,0.7762017383912575,0.7342903089830132,-0.13810123207686198,-0.0733818743438146,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.2, 'splitter': 'best', 'criterion': 'poisson'}
28,1.0296620828901655,0.9768861118175773,1.060204004941714,0.9543064754620642,0.7762017383912575,0.7342903089830132,-0.13810123207686198,-0.0733818743438146,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.2, 'splitter': 'random', 'criterion': 'squared_error'}
29,0.9872395884559002,0.3207563850409578,0.9746420050145752,0.1028846585445432,0.725501393873616,0.26904215378094887,-0.04625266606301226,0.884277713219651,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.2, 'splitter': 'random', 'criterion': 'friedman_mse'}
30,1.0296620828901655,0.9768861118175773,1.060204004941714,0.9543064754620642,0.7762017383912575,0.7342903089830132,-0.13810123207686198,-0.0733818743438146,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.2, 'splitter': 'random', 'criterion': 'absolute_error'}
31,1.0296620828901655,0.9768861118175773,1.060204004941714,0.9543064754620642,0.7762017383912575,0.7342903089830132,-0.13810123207686198,-0.0733818743438146,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.2, 'splitter': 'random', 'criterion': 'poisson'}
32,0.9657812349600219,0.41811537966744583,0.9327333938009049,0.1748204707144524,0.711991183596667,0.3300827505102782,-0.001264869530843482,0.803365973768239,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0, 'splitter': 'best', 'criterion': 'squared_error'}
33,0.9705163088794871,0.41811537966744583,0.9419019058010641,0.1748204707144524,0.7195642597046412,0.3300827505102782,-0.01110702703548938,0.803365973768239,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0, 'splitter': 'best', 'criterion': 'friedman_mse'}
34,0.9878808826804242,0.46022907940417573,0.975908638365454,0.21181080552921508,0.7291622961843058,0.34922160363351507,-0.0476123637914736,0.7617600998304659,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0, 'splitter': 'best', 'criterion': 'absolute_error'}
35,0.9786391967437809,0.41088144215693734,0.9577346774033125,0.16882355950896463,0.7254339009791467,0.32432843537344347,-0.028103092682969066,0.8101111609335081,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0, 'splitter': 'best', 'criterion': 'poisson'}
36,0.974410055793649,0.41811537966744583,0.9494749568317822,0.1748204707144524,0.7206298188521247,0.3300827505102782,-0.019236498975292893,0.803365973768239,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0, 'splitter': 'random', 'criterion': 'squared_error'}
37,0.952016366441775,0.41811537966744583,0.906335161973,0.1748204707144524,0.703877683402502,0.3300827505102782,0.027072940954640523,0.803365973768239,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0, 'splitter': 'random', 'criterion': 'friedman_mse'}
38,0.968967766263308,0.4613148571021624,0.9388985320573048,0.21281139738318852,0.7190207263049304,0.3493854343222536,-0.007882983981296388,0.7606346572317964,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0, 'splitter': 'random', 'criterion': 'absolute_error'}
39,0.9734482831230853,0.41088144215693734,0.9476015599152825,0.16882355950896463,0.7193512682422104,0.32432843537344347,-0.017225456450553178,0.8101111609335081,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0, 'splitter': 'random', 'criterion': 'poisson'}
40,1.0181593091087426,0.9533545722061629,1.0366483787247922,0.9088849403463959,0.7616626917895123,0.709208014951495,-0.11281488426562691,-0.02229278111050803,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.05, 'splitter': 'best', 'criterion': 'squared_error'}
41,0.9636554303091375,0.4188925382060418,0.928631788364289,0.17547095856470019,0.7152429403025369,0.3307332383605259,0.0031380964824405666,0.8026343200638054,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.05, 'splitter': 'best', 'criterion': 'friedman_mse'}
42,1.0296620828901655,0.9768861118175773,1.060204004941714,0.9543064754620642,0.7762017383912575,0.7342903089830132,-0.13810123207686198,-0.0733818743438146,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.05, 'splitter': 'best', 'criterion': 'absolute_error'}
43,1.0296620828901655,0.9768861118175773,1.060204004941714,0.9543064754620642,0.7762017383912575,0.7342903089830132,-0.13810123207686198,-0.0733818743438146,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.05, 'splitter': 'best', 'criterion': 'poisson'}
44,1.0181593091087426,0.9533545722061629,1.0366483787247922,0.9088849403463959,0.7616626917895123,0.709208014951495,-0.11281488426562691,-0.02229278111050803,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.05, 'splitter': 'random', 'criterion': 'squared_error'}
45,0.9680821383840443,0.4188925382060418,0.937183026658224,0.17547095856470019,0.7197139486935066,0.3307332383605259,-0.006041433865254575,0.8026343200638054,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.05, 'splitter': 'random', 'criterion': 'friedman_mse'}
46,1.0296620828901655,0.9768861118175773,1.060204004941714,0.9543064754620642,0.7762017383912575,0.7342903089830132,-0.13810123207686198,-0.0733818743438146,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.05, 'splitter': 'random', 'criterion': 'absolute_error'}
47,1.0296620828901655,0.9768861118175773,1.060204004941714,0.9543064754620642,0.7762017383912575,0.7342903089830132,-0.13810123207686198,-0.0733818743438146,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.05, 'splitter': 'random', 'criterion': 'poisson'}
48,1.0296620828901655,0.9768861118175773,1.060204004941714,0.9543064754620642,0.7762017383912575,0.7342903089830132,-0.13810123207686198,-0.0733818743438146,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.1, 'splitter': 'best', 'criterion': 'squared_error'}
49,0.9544358867164536,0.4193396330304321,0.9109478618522232,0.17584572783009747,0.7048045911880707,0.33110800762592324,0.022121328443014954,0.8022127882531322,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.1, 'splitter': 'best', 'criterion': 'friedman_mse'}
50,1.0296620828901655,0.9768861118175773,1.060204004941714,0.9543064754620642,0.7762017383912575,0.7342903089830132,-0.13810123207686198,-0.0733818743438146,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.1, 'splitter': 'best', 'criterion': 'absolute_error'}
51,1.0296620828901655,0.9768861118175773,1.060204004941714,0.9543064754620642,0.7762017383912575,0.7342903089830132,-0.13810123207686198,-0.0733818743438146,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.1, 'splitter': 'best', 'criterion': 'poisson'}
52,1.0296620828901655,0.9768861118175773,1.060204004941714,0.9543064754620642,0.7762017383912575,0.7342903089830132,-0.13810123207686198,-0.0733818743438146,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.1, 'splitter': 'random', 'criterion': 'squared_error'}
53,0.9567249621676573,0.4193396330304321,0.9153226532347053,0.17584572783009747,0.7065210004707029,0.33110800762592324,0.017425104471708863,0.8022127882531322,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.1, 'splitter': 'random', 'criterion': 'friedman_mse'}
54,1.0296620828901655,0.9768861118175773,1.060204004941714,0.9543064754620642,0.7762017383912575,0.7342903089830132,-0.13810123207686198,-0.0733818743438146,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.1, 'splitter': 'random', 'criterion': 'absolute_error'}
55,1.0296620828901655,0.9768861118175773,1.060204004941714,0.9543064754620642,0.7762017383912575,0.7342903089830132,-0.13810123207686198,-0.0733818743438146,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.1, 'splitter': 'random', 'criterion': 'poisson'}
56,1.0296620828901655,0.9768861118175773,1.060204004941714,0.9543064754620642,0.7762017383912575,0.7342903089830132,-0.13810123207686198,-0.0733818743438146,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.2, 'splitter': 'best', 'criterion': 'squared_error'}
57,0.9636697263124095,0.42335664036420173,0.9286593414110343,0.17923084494046404,0.7139178446163412,0.33449312473628984,0.003108519008386268,0.7984052867405398,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.2, 'splitter': 'best', 'criterion': 'friedman_mse'}
58,1.0296620828901655,0.9768861118175773,1.060204004941714,0.9543064754620642,0.7762017383912575,0.7342903089830132,-0.13810123207686198,-0.0733818743438146,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.2, 'splitter': 'best', 'criterion': 'absolute_error'}
59,1.0296620828901655,0.9768861118175773,1.060204004941714,0.9543064754620642,0.7762017383912575,0.7342903089830132,-0.13810123207686198,-0.0733818743438146,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.2, 'splitter': 'best', 'criterion': 'poisson'}
60,1.0296620828901655,0.9768861118175773,1.060204004941714,0.9543064754620642,0.7762017383912575,0.7342903089830132,-0.13810123207686198,-0.0733818743438146,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.2, 'splitter': 'random', 'criterion': 'squared_error'}
61,0.9554217632277969,0.42335664036420173,0.9128307456493125,0.17923084494046404,0.7057684426500325,0.33449312473628984,0.02010010200042789,0.7984052867405398,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.2, 'splitter': 'random', 'criterion': 'friedman_mse'}
62,1.0296620828901655,0.9768861118175773,1.060204004941714,0.9543064754620642,0.7762017383912575,0.7342903089830132,-0.13810123207686198,-0.0733818743438146,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.2, 'splitter': 'random', 'criterion': 'absolute_error'}
63,1.0296620828901655,0.9768861118175773,1.060204004941714,0.9543064754620642,0.7762017383912575,0.7342903089830132,-0.13810123207686198,-0.0733818743438146,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.2, 'splitter': 'random', 'criterion': 'poisson'}
64,0.9488288169533986,0.5554289877432479,0.9002761238811859,0.308501360425489,0.7195712609715481,0.4270833629942054,0.03357715965722241,0.6530047977188942,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0, 'splitter': 'best', 'criterion': 'squared_error'}
65,0.9598466475041442,0.5554289877432479,0.9213055867249448,0.308501360425489,0.7237174931063898,0.4270833629942054,0.011002582065702815,0.6530047977188942,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0, 'splitter': 'best', 'criterion': 'friedman_mse'}
66,1.0084048390198577,0.6113799393315883,1.016880319358665,0.37378543021709665,0.748749947668482,0.4319070026052618,-0.09159439027061067,0.5795747844060548,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0, 'splitter': 'best', 'criterion': 'absolute_error'}
67,0.9061520818891183,0.5460185253562325,0.8211115955119833,0.2981362300321947,0.6813745581013884,0.41674335326000617,0.1185582075063355,0.6646632568988817,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0, 'splitter': 'best', 'criterion': 'poisson'}
68,0.9515403179367878,0.5554289877432479,0.9054289766592434,0.308501360425489,0.7191851697293266,0.4270833629942054,0.028045707155550104,0.6530047977188942,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0, 'splitter': 'random', 'criterion': 'squared_error'}
69,0.9527333500070579,0.5554289877432479,0.9077008362156712,0.308501360425489,0.7206587786816077,0.4270833629942054,0.025606925422766325,0.6530047977188942,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0, 'splitter': 'random', 'criterion': 'friedman_mse'}
70,1.020732224710009,0.6126233978630813,1.0418942745614446,0.37530742760930713,0.7590229706938894,0.4319070026052618,-0.11844621605386063,0.5778628769050539,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0, 'splitter': 'random', 'criterion': 'absolute_error'}
71,0.9089530337642763,0.5460185253562325,0.8261956175892815,0.2981362300321947,0.6830040693941741,0.41674335326000617,0.11310064295922073,0.6646632568988817,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0, 'splitter': 'random', 'criterion': 'poisson'}
72,1.0181593091087426,0.9533545722061629,1.0366483787247922,0.9088849403463959,0.7616626917895123,0.709208014951495,-0.11281488426562691,-0.02229278111050803,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.05, 'splitter': 'best', 'criterion': 'squared_error'}
73,0.9410563580930598,0.5554289877432479,0.8855870691073732,0.308501360425489,0.7142238966130349,0.4270833629942054,0.049345475243843695,0.6530047977188942,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.05, 'splitter': 'best', 'criterion': 'friedman_mse'}
74,1.0296620828901655,0.9768861118175773,1.060204004941714,0.9543064754620642,0.7762017383912575,0.7342903089830132,-0.13810123207686198,-0.0733818743438146,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.05, 'splitter': 'best', 'criterion': 'absolute_error'}
75,1.0296620828901655,0.9768861118175773,1.060204004941714,0.9543064754620642,0.7762017383912575,0.7342903089830132,-0.13810123207686198,-0.0733818743438146,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.05, 'splitter': 'best', 'criterion': 'poisson'}
76,1.0181593091087426,0.9533545722061629,1.0366483787247922,0.9088849403463959,0.7616626917895123,0.709208014951495,-0.11281488426562691,-0.02229278111050803,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.05, 'splitter': 'random', 'criterion': 'squared_error'}
77,0.9429320044042276,0.5554289877432479,0.8891207649297744,0.308501360425489,0.7148471771547981,0.4270833629942054,0.04555214532760676,0.6530047977188942,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.05, 'splitter': 'random', 'criterion': 'friedman_mse'}
78,1.0296620828901655,0.9768861118175773,1.060204004941714,0.9543064754620642,0.7762017383912575,0.7342903089830132,-0.13810123207686198,-0.0733818743438146,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.05, 'splitter': 'random', 'criterion': 'absolute_error'}
79,1.0296620828901655,0.9768861118175773,1.060204004941714,0.9543064754620642,0.7762017383912575,0.7342903089830132,-0.13810123207686198,-0.0733818743438146,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.05, 'splitter': 'random', 'criterion': 'poisson'}
80,1.0296620828901655,0.9768861118175773,1.060204004941714,0.9543064754620642,0.7762017383912575,0.7342903089830132,-0.13810123207686198,-0.0733818743438146,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.1, 'splitter': 'best', 'criterion': 'squared_error'}
81,0.9459518340077767,0.5554289877432479,0.8948248722626764,0.308501360425489,0.7159587529873565,0.4270833629942054,0.039428935498917905,0.6530047977188942,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.1, 'splitter': 'best', 'criterion': 'friedman_mse'}
82,1.0296620828901655,0.9768861118175773,1.060204004941714,0.9543064754620642,0.7762017383912575,0.7342903089830132,-0.13810123207686198,-0.0733818743438146,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.1, 'splitter': 'best', 'criterion': 'absolute_error'}
83,1.0296620828901655,0.9768861118175773,1.060204004941714,0.9543064754620642,0.7762017383912575,0.7342903089830132,-0.13810123207686198,-0.0733818743438146,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.1, 'splitter': 'best', 'criterion': 'poisson'}
84,1.0296620828901655,0.9768861118175773,1.060204004941714,0.9543064754620642,0.7762017383912575,0.7342903089830132,-0.13810123207686198,-0.0733818743438146,DecisionTreeRegressor,{'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.1, 'splitter': 'random', 'criterion': 'squared_error'}
