model,hyperparams,mse,train_mse,rmse,train_rmse,mae,train_mae,r2,train_r2
22,1.0390102883006043,0.3581535557844402,1.0795423791945047,0.12827396952103812,0.7809956383259913,0.2867880521246458,0.38301526785929685,0.9296282956094525,GradientBoostingRegressor,{'max_depth': 3, 'loss': 'squared_error', 'n_estimators': 50, 'learning_rate': 1.0, 'min_impurity_decrease': 0.1}
23,1.128810757146658,0.36028567922439353,1.274213725450011,0.12980577065418258,0.8559413004405287,0.2883198532577903,0.2717558576316571,0.9287879422865668,GradientBoostingRegressor,{'max_depth': 3, 'loss': 'squared_error', 'n_estimators': 50, 'learning_rate': 1.0, 'min_impurity_decrease': 0.2}
24,0.9983622884154767,0.9788490369469605,0.9967272589301874,0.958145437131992,0.8035528493392071,0.778273151463645,0.4303461237647451,0.47435689628404387,GradientBoostingRegressor,{'max_depth': 3, 'loss': 'squared_error', 'n_estimators': 100, 'learning_rate': 0.01, 'min_impurity_decrease': 0}
25,0.9983622884154767,0.9788490369469605,0.9967272589301874,0.958145437131992,0.8035528493392071,0.778273151463645,0.4303461237647451,0.47435689628404387,GradientBoostingRegressor,{'max_depth': 3, 'loss': 'squared_error', 'n_estimators': 100, 'learning_rate': 0.01, 'min_impurity_decrease': 0.1}
26,0.9983622884154767,0.9788490369469605,0.9967272589301874,0.958145437131992,0.8035528493392071,0.778273151463645,0.4303461237647451,0.47435689628404387,GradientBoostingRegressor,{'max_depth': 3, 'loss': 'squared_error', 'n_estimators': 100, 'learning_rate': 0.01, 'min_impurity_decrease': 0.2}
27,0.774801689498113,0.5438759215642786,0.6003176580491303,0.29580101805739323,0.6064212229074891,0.43870578602455146,0.6569038542728269,0.8377221670235764,GradientBoostingRegressor,{'max_depth': 3, 'loss': 'squared_error', 'n_estimators': 100, 'learning_rate': 0.1, 'min_impurity_decrease': 0}
28,0.7600415681802578,0.540551976767395,0.5776631853619055,0.2921964395871383,0.5930028026431718,0.4363046606232295,0.6698514365374022,0.8396996557651227,GradientBoostingRegressor,{'max_depth': 3, 'loss': 'squared_error', 'n_estimators': 100, 'learning_rate': 0.1, 'min_impurity_decrease': 0.1}
29,0.7580566353871039,0.5434480863798962,0.5746498624544165,0.2953358225899711,0.5932400911894273,0.4390642585457979,0.6715736238852652,0.8379773754500365,GradientBoostingRegressor,{'max_depth': 3, 'loss': 'squared_error', 'n_estimators': 100, 'learning_rate': 0.1, 'min_impurity_decrease': 0.2}
30,0.8489958621266426,0.3448465234881038,0.7207939739081611,0.11891912476183131,0.6393768682819384,0.277433207365439,0.5880487088870151,0.9347604075451199,GradientBoostingRegressor,{'max_depth': 3, 'loss': 'squared_error', 'n_estimators': 100, 'learning_rate': 0.5, 'min_impurity_decrease': 0}
31,0.8417194706671763,0.35591021499216485,0.7084916673002316,0.126672081135769,0.6305505251101322,0.28562171180358825,0.5950797763962588,0.9305070991292603,GradientBoostingRegressor,{'max_depth': 3, 'loss': 'squared_error', 'n_estimators': 100, 'learning_rate': 0.5, 'min_impurity_decrease': 0.1}
32,0.8438376182006464,0.38279149239554083,0.7120619258905398,0.1465293266504054,0.6500663444933921,0.3045397229461756,0.5930392867568822,0.9196133206285698,GradientBoostingRegressor,{'max_depth': 3, 'loss': 'squared_error', 'n_estimators': 100, 'learning_rate': 0.5, 'min_impurity_decrease': 0.2}
33,1.0807845648741823,0.3276261041776156,1.1680952756702756,0.10733886413860184,0.8432698493392071,0.26628849480642114,0.3324051332639759,0.9411133931148832,GradientBoostingRegressor,{'max_depth': 3, 'loss': 'squared_error', 'n_estimators': 100, 'learning_rate': 1.0, 'min_impurity_decrease': 0}
34,1.0431219761696484,0.341192221668769,1.0881034571680728,0.11641213212727039,0.7813860572687226,0.27536176279508967,0.3781224035288583,0.9361357555229469,GradientBoostingRegressor,{'max_depth': 3, 'loss': 'squared_error', 'n_estimators': 100, 'learning_rate': 1.0, 'min_impurity_decrease': 0.1}
35,1.1235781116714154,0.36028567922439353,1.2624277730271036,0.12980577065418258,0.8488491484581497,0.2883198532577903,0.2784918161626194,0.9287879422865668,GradientBoostingRegressor,{'max_depth': 3, 'loss': 'squared_error', 'n_estimators': 100, 'learning_rate': 1.0, 'min_impurity_decrease': 0.2}
36,0.9186421145914837,0.8323855509908706,0.8439033347011127,0.6928657054983752,0.7383574753303966,0.6594252234183191,0.5176887142663991,0.6198906076444215,GradientBoostingRegressor,{'max_depth': 3, 'loss': 'squared_error', 'n_estimators': 200, 'learning_rate': 0.01, 'min_impurity_decrease': 0}
37,0.9186421145914837,0.8323855509908706,0.8439033347011127,0.6928657054983752,0.7383574753303966,0.6594252234183191,0.5176887142663991,0.6198906076444215,GradientBoostingRegressor,{'max_depth': 3, 'loss': 'squared_error', 'n_estimators': 200, 'learning_rate': 0.01, 'min_impurity_decrease': 0.1}
38,0.9186421145914837,0.8323855509908706,0.8439033347011127,0.6928657054983752,0.7383574753303966,0.6594252234183191,0.5176887142663991,0.6198906076444215,GradientBoostingRegressor,{'max_depth': 3, 'loss': 'squared_error', 'n_estimators': 200, 'learning_rate': 0.01, 'min_impurity_decrease': 0.2}
39,0.7735687229085377,0.43913226708053815,0.5984085690623461,0.1928371479912931,0.6014678462555065,0.34971014579792253,0.6579949450718956,0.8942086315358481,GradientBoostingRegressor,{'max_depth': 3, 'loss': 'squared_error', 'n_estimators': 200, 'learning_rate': 0.1, 'min_impurity_decrease': 0}
40,0.768489556583409,0.43443007211393764,0.5905761985777646,0.18872948755692107,0.5889497008810572,0.34616241775259676,0.6624713353448388,0.8964621134145465,GradientBoostingRegressor,{'max_depth': 3, 'loss': 'squared_error', 'n_estimators': 200, 'learning_rate': 0.1, 'min_impurity_decrease': 0.1}
41,0.7803726585695854,0.43508578482146537,0.6089814862429627,0.18929964015371048,0.5985585308370044,0.34635826761095373,0.6519522656918643,0.8961493250121249,GradientBoostingRegressor,{'max_depth': 3, 'loss': 'squared_error', 'n_estimators': 200, 'learning_rate': 0.1, 'min_impurity_decrease': 0.2}
42,0.8427566574046099,0.3251979963786765,0.710238783599791,0.10575373684870572,0.6362349572687226,0.26470336751652496,0.5940812569283093,0.9419830014187539,GradientBoostingRegressor,{'max_depth': 3, 'loss': 'squared_error', 'n_estimators': 200, 'learning_rate': 0.5, 'min_impurity_decrease': 0}
43,0.8334435764066669,0.35591021499216485,0.6946281950535356,0.126672081135769,0.6292026224669603,0.28562171180358825,0.6030030880471178,0.9305070991292603,GradientBoostingRegressor,{'max_depth': 3, 'loss': 'squared_error', 'n_estimators': 200, 'learning_rate': 0.5, 'min_impurity_decrease': 0.1}
44,0.8601374664161716,0.38279149239554083,0.7398364611328307,0.1465293266504054,0.6507223061674009,0.3045397229461756,0.5771654641844106,0.9196133206285698,GradientBoostingRegressor,{'max_depth': 3, 'loss': 'squared_error', 'n_estimators': 200, 'learning_rate': 0.5, 'min_impurity_decrease': 0.2}
45,1.0635235267589689,0.32419325005800503,1.1310822919698351,0.10510126338317219,0.8248241233480176,0.26405089405099147,0.3535589538774693,0.942340951437847,GradientBoostingRegressor,{'max_depth': 3, 'loss': 'squared_error', 'n_estimators': 200, 'learning_rate': 1.0, 'min_impurity_decrease': 0}
46,1.0552163023917283,0.341192221668769,1.1134814448332713,0.11641213212727039,0.7905917960352422,0.27536176279508967,0.36361826619840387,0.9361357555229469,GradientBoostingRegressor,{'max_depth': 3, 'loss': 'squared_error', 'n_estimators': 200, 'learning_rate': 1.0, 'min_impurity_decrease': 0.1}
47,1.091436409922152,0.36028567922439353,1.1912334369037558,0.12980577065418258,0.8310942176211453,0.2883198532577903,0.3191811112283435,0.9287879422865668,GradientBoostingRegressor,{'max_depth': 3, 'loss': 'squared_error', 'n_estimators': 200, 'learning_rate': 1.0, 'min_impurity_decrease': 0.2}
48,1.4041385186779234,1.4332325196081424,1.9716049796350332,2.054155455262304,1.0954885286343612,1.1180532847969784,-0.12682020983284215,-0.1269193664911188,GradientBoostingRegressor,{'max_depth': 3, 'loss': 'absolute_error', 'n_estimators': 10, 'learning_rate': 0.01, 'min_impurity_decrease': 0}
49,1.4041385186779234,1.4332325196081424,1.9716049796350332,2.054155455262304,1.0954885286343612,1.1180532847969784,-0.12682020983284215,-0.1269193664911188,GradientBoostingRegressor,{'max_depth': 3, 'loss': 'absolute_error', 'n_estimators': 10, 'learning_rate': 0.01, 'min_impurity_decrease': 0.1}
50,1.4041385186779234,1.4332325196081424,1.9716049796350332,2.054155455262304,1.0954885286343612,1.1180532847969784,-0.12682020983284215,-0.1269193664911188,GradientBoostingRegressor,{'max_depth': 3, 'loss': 'absolute_error', 'n_estimators': 10, 'learning_rate': 0.01, 'min_impurity_decrease': 0.2}
51,1.0534187213746118,1.0208430428581183,1.1096910025425222,1.0421205181518218,0.8372569682819384,0.7944244152974504,0.36578459617907366,0.42828777095982484,GradientBoostingRegressor,{'max_depth': 3, 'loss': 'absolute_error', 'n_estimators': 10, 'learning_rate': 0.1, 'min_impurity_decrease': 0}
52,1.049246627100058,1.0208430428581183,1.1009184844808482,1.0421205181518218,0.8350543251101322,0.7944244152974504,0.37079830366364674,0.42828777095982484,GradientBoostingRegressor,{'max_depth': 3, 'loss': 'absolute_error', 'n_estimators': 10, 'learning_rate': 0.1, 'min_impurity_decrease': 0.1}
53,1.0534187213746118,1.0208430428581183,1.1096910025425222,1.0421205181518218,0.8372569682819384,0.7944244152974504,0.36578459617907366,0.42828777095982484,GradientBoostingRegressor,{'max_depth': 3, 'loss': 'absolute_error', 'n_estimators': 10, 'learning_rate': 0.1, 'min_impurity_decrease': 0.2}
54,0.8984526131840431,0.7871269264967514,0.8072170981372359,0.6195687984162223,0.6764896171806168,0.5770253051935788,0.5386557909424465,0.6601016364072037,GradientBoostingRegressor,{'max_depth': 3, 'loss': 'absolute_error', 'n_estimators': 10, 'learning_rate': 0.5, 'min_impurity_decrease': 0}
55,0.8935922869126316,0.7762594677112234,0.7985071752297469,0.6025787612113119,0.6689795563876653,0.570545232483475,0.5436337237736273,0.6694224509125367,GradientBoostingRegressor,{'max_depth': 3, 'loss': 'absolute_error', 'n_estimators': 10, 'learning_rate': 0.5, 'min_impurity_decrease': 0.1}
56,0.8951656585722085,0.7756205967036675,0.8013215562870157,0.6015873100309531,0.6717939374449339,0.5703374891406988,0.542025236532898,0.6699663657039974,GradientBoostingRegressor,{'max_depth': 3, 'loss': 'absolute_error', 'n_estimators': 10, 'learning_rate': 0.5, 'min_impurity_decrease': 0.2}
57,0.9723339752218453,0.7874748111580961,0.945433359370716,0.6201165782084791,0.7520462127753303,0.5787703731822473,0.45966183520885373,0.6598011218308187,GradientBoostingRegressor,{'max_depth': 3, 'loss': 'absolute_error', 'n_estimators': 10, 'learning_rate': 1.0, 'min_impurity_decrease': 0}
58,0.9665789483200395,0.7882243537496062,0.9342748633354737,0.6212976318439843,0.7286582185022026,0.5749281204910291,0.46603918714989934,0.6591531902386376,GradientBoostingRegressor,{'max_depth': 3, 'loss': 'absolute_error', 'n_estimators': 10, 'learning_rate': 1.0, 'min_impurity_decrease': 0.1}
59,0.9872146782968358,0.767985542019184,0.974592821044725,0.5898017927504999,0.7541754193832599,0.5623314207743155,0.44299649348903225,0.6764319560435379,GradientBoostingRegressor,{'max_depth': 3, 'loss': 'absolute_error', 'n_estimators': 10, 'learning_rate': 1.0, 'min_impurity_decrease': 0.2}
60,1.130634839170865,1.121808470757822,1.2783351395469276,1.258454245064003,0.8908740237885462,0.8780676117091597,0.26940036921208765,0.3096060685317059,GradientBoostingRegressor,{'max_depth': 3, 'loss': 'absolute_error', 'n_estimators': 50, 'learning_rate': 0.01, 'min_impurity_decrease': 0}
61,1.1265846528670458,1.1223043136128006,1.269192980075562,1.2595669723538994,0.8844829145374451,0.8789333733711049,0.2746253357547045,0.30899562109483114,GradientBoostingRegressor,{'max_depth': 3, 'loss': 'absolute_error', 'n_estimators': 50, 'learning_rate': 0.01, 'min_impurity_decrease': 0.1}
62,1.1285072830979326,1.121791085283069,1.2735286880050773,1.2584152390205658,0.88867138061674,0.877937986779981,0.27214737319659865,0.30962746743101854,GradientBoostingRegressor,{'max_depth': 3, 'loss': 'absolute_error', 'n_estimators': 50, 'learning_rate': 0.01, 'min_impurity_decrease': 0.2}
63,0.8566469681806987,0.7236558121051467,0.733844028093183,0.5236777343935594,0.6622892563876652,0.5427312409820585,0.5805902854467281,0.7127079261813043,GradientBoostingRegressor,{'max_depth': 3, 'loss': 'absolute_error', 'n_estimators': 50, 'learning_rate': 0.1, 'min_impurity_decrease': 0}
64,0.8330242194075841,0.7120911607848879,0.6939293501196148,0.5070738212679691,0.6473522215859031,0.5314572083097262,0.6034024949279155,0.7218169111964499,GradientBoostingRegressor,{'max_depth': 3, 'loss': 'absolute_error', 'n_estimators': 50, 'learning_rate': 0.1, 'min_impurity_decrease': 0.1}
65,0.8457260868604366,0.7327850471512117,0.7152526139962668,0.5369739253284036,0.6509300295154186,0.5444724169971671,0.5912157308833969,0.7054135731533218,GradientBoostingRegressor,{'max_depth': 3, 'loss': 'absolute_error', 'n_estimators': 50, 'learning_rate': 0.1, 'min_impurity_decrease': 0.2}
66,0.8802398423586392,0.6006165959246172,0.7748221800755619,0.36074029530007495,0.669531942290749,0.44058221340887627,0.5571702746979756,0.8020961733904075,GradientBoostingRegressor,{'max_depth': 3, 'loss': 'absolute_error', 'n_estimators': 50, 'learning_rate': 0.5, 'min_impurity_decrease': 0}
67,0.842113970116795,0.6254886554488136,0.7091559386658703,0.39123605809516465,0.6601968678414097,0.4487322610009442,0.5947001291508185,0.785366054157383,GradientBoostingRegressor,{'max_depth': 3, 'loss': 'absolute_error', 'n_estimators': 50, 'learning_rate': 0.5, 'min_impurity_decrease': 0.1}
68,0.8343997475226549,0.6174504875324727,0.6962229386658703,0.3812451045540882,0.6522546114537446,0.4452420005665722,0.6020916532767444,0.7908471383695389,GradientBoostingRegressor,{'max_depth': 3, 'loss': 'absolute_error', 'n_estimators': 50, 'learning_rate': 0.5, 'min_impurity_decrease': 0.2}
69,0.9876329444378604,0.6285957881612249,0.975418832938998,0.3951326648940315,0.7498298105726872,0.4360899204910292,0.44252440759675504,0.7832283572980754,GradientBoostingRegressor,{'max_depth': 3, 'loss': 'absolute_error', 'n_estimators': 50, 'learning_rate': 1.0, 'min_impurity_decrease': 0}
70,1.0030237778927742,0.5856301827734293,1.0060566990182933,0.3429627109752402,0.7667679286343613,0.42542233503305,0.42501412179361586,0.8118490399583991,GradientBoostingRegressor,{'max_depth': 3, 'loss': 'absolute_error', 'n_estimators': 50, 'learning_rate': 1.0, 'min_impurity_decrease': 0.1}
71,0.9856259228587917,0.6042487388150388,0.9714584598112448,0.365116538359565,0.7488818546255507,0.432731850802644,0.4447878571847437,0.7996953458174125,GradientBoostingRegressor,{'max_depth': 3, 'loss': 'absolute_error', 'n_estimators': 50, 'learning_rate': 1.0, 'min_impurity_decrease': 0.2}
72,1.05958955331074,1.0201426411227048,1.1227300214852536,1.0406910082368077,0.8473085585903084,0.7989396644003777,0.35833247964821424,0.42907200683822133,GradientBoostingRegressor,{'max_depth': 3, 'loss': 'absolute_error', 'n_estimators': 100, 'learning_rate': 0.01, 'min_impurity_decrease': 0}
73,1.062946670199355,1.0063265994036938,1.1298556236878965,1.0126932246674025,0.842160406167401,0.7907614434372049,0.35426002464221507,0.4444317228920195,GradientBoostingRegressor,{'max_depth': 3, 'loss': 'absolute_error', 'n_estimators': 100, 'learning_rate': 0.01, 'min_impurity_decrease': 0.1}
74,1.0497668610002968,1.0089700061907763,1.1020104624544165,1.018020473392615,0.8355524766519824,0.7954300521246459,0.3701742116867962,0.44150916912756233,GradientBoostingRegressor,{'max_depth': 3, 'loss': 'absolute_error', 'n_estimators': 100, 'learning_rate': 0.01, 'min_impurity_decrease': 0.2}
75,0.8220885682189399,0.6732074993836749,0.6758296139962667,0.45320833722642057,0.628974873568282,0.5014700779981114,0.6137469344414561,0.7513677696752148,GradientBoostingRegressor,{'max_depth': 3, 'loss': 'absolute_error', 'n_estimators': 100, 'learning_rate': 0.1, 'min_impurity_decrease': 0}
76,0.8255327581029797,0.6681613593985891,0.6815043347011127,0.44643960219337053,0.6416460955947138,0.4931479380547686,0.6105036935075846,0.7550811296236306,GradientBoostingRegressor,{'max_depth': 3, 'loss': 'absolute_error', 'n_estimators': 100, 'learning_rate': 0.1, 'min_impurity_decrease': 0.1}
77,0.819901528892322,0.6765401591154216,0.6722385170799672,0.4577065868959201,0.6305454801762115,0.5002661544853635,0.6157993336910785,0.7489000087008031,GradientBoostingRegressor,{'max_depth': 3, 'loss': 'absolute_error', 'n_estimators': 100, 'learning_rate': 0.1, 'min_impurity_decrease': 0.2}
78,0.8573733049496699,0.5808750080679174,0.7350889840403196,0.3374157749979031,0.6572362806167401,0.4193639899905571,0.5798787628364308,0.8148921151850251,GradientBoostingRegressor,{'max_depth': 3, 'loss': 'absolute_error', 'n_estimators': 100, 'learning_rate': 0.5, 'min_impurity_decrease': 0}
79,0.8485815344468652,0.568727841766812,0.7200906206041963,0.32345135800073593,0.6403531973568283,0.41377885930122754,0.5884506924109698,0.8225530601809606,GradientBoostingRegressor,{'max_depth': 3, 'loss': 'absolute_error', 'n_estimators': 100, 'learning_rate': 0.5, 'min_impurity_decrease': 0.1}
80,0.8399273864071796,0.5727999002322873,0.7054780144367955,0.32809972570611834,0.6431799392070484,0.4164086432483475,0.5968021523219724,0.8200029437443747,GradientBoostingRegressor,{'max_depth': 3, 'loss': 'absolute_error', 'n_estimators': 100, 'learning_rate': 0.5, 'min_impurity_decrease': 0.2}
81,0.9891392858296535,0.5453210412924472,0.978396526771597,0.29737503807627885,0.763966991629956,0.39036574013220016,0.44082258313195366,0.836858652220944,GradientBoostingRegressor,{'max_depth': 3, 'loss': 'absolute_error', 'n_estimators': 100, 'learning_rate': 1.0, 'min_impurity_decrease': 0}
82,0.9754852281279437,0.5488024191820541,0.9515714302958262,0.30118409530007495,0.7475970422907489,0.39267865401322,0.4561537783520071,0.8347689854712479,GradientBoostingRegressor,{'max_depth': 3, 'loss': 'absolute_error', 'n_estimators': 100, 'learning_rate': 1.0, 'min_impurity_decrease': 0.1}
83,0.9943882795770188,0.5701086700601822,0.9888080505601433,0.3250238956777897,0.7605784281938327,0.405431889707271,0.4348721440017679,0.8216903585980454,GradientBoostingRegressor,{'max_depth': 3, 'loss': 'absolute_error', 'n_estimators': 100, 'learning_rate': 1.0, 'min_impurity_decrease': 0.2}
84,0.9802988112666036,0.9520883670446441,0.9609857593707161,0.9064722586617369,0.783420960352423,0.7311952236071766,0.4507732602598047,0.5027050455913934,GradientBoostingRegressor,{'max_depth': 3, 'loss': 'absolute_error', 'n_estimators': 200, 'learning_rate': 0.01, 'min_impurity_decrease': 0}
85,0.9863564188068008,0.9393742497223033,0.9728989849213769,0.8824239810413403,0.7895149770925111,0.7239749050047214,0.44396456204011026,0.515898044062738,GradientBoostingRegressor,{'max_depth': 3, 'loss': 'absolute_error', 'n_estimators': 200, 'learning_rate': 0.01, 'min_impurity_decrease': 0.1}
86,0.9762101103937786,0.9355899372141682,0.9529861796350334,0.8753285306164111,0.7734224497797357,0.7191817586402266,0.4553452146875142,0.5197906416153459,GradientBoostingRegressor,{'max_depth': 3, 'loss': 'absolute_error', 'n_estimators': 200, 'learning_rate': 0.01, 'min_impurity_decrease': 0.2}
87,0.8084816022773409,0.6316142270005921,0.6536425012209364,0.39893653174955557,0.6183943942731278,0.4636543669499528,0.6264274091467446,0.7811415380088818,GradientBoostingRegressor,{'max_depth': 3, 'loss': 'absolute_error', 'n_estimators': 200, 'learning_rate': 0.1, 'min_impurity_decrease': 0}
88,0.8067329328901124,0.6237210175748964,0.6508180250094826,0.38902790776466417,0.6226343000000001,0.45937220868744094,0.6280416660136792,0.7865774558383951,GradientBoostingRegressor,{'max_depth': 3, 'loss': 'absolute_error', 'n_estimators': 200, 'learning_rate': 0.1, 'min_impurity_decrease': 0.1}
89,0.8066719072700161,0.6332747044500497,0.6507195659786456,0.40103685129629785,0.6230369546255506,0.4630237803588291,0.6280979377450522,0.7799892928041772,GradientBoostingRegressor,{'max_depth': 3, 'loss': 'absolute_error', 'n_estimators': 200, 'learning_rate': 0.1, 'min_impurity_decrease': 0.2}
90,0.8179499997567049,0.5207146697134134,0.6690422021019935,0.2711437672547492,0.6361176167400882,0.38549870915958445,0.6176261054589398,0.8512492510535337,GradientBoostingRegressor,{'max_depth': 3, 'loss': 'absolute_error', 'n_estimators': 200, 'learning_rate': 0.5, 'min_impurity_decrease': 0}
91,0.8598923346629657,0.5384948990482818,0.7394148272121258,0.2899767563010192,0.6624647088105727,0.39259741435316337,0.5774064382273396,0.840917384479956,GradientBoostingRegressor,{'max_depth': 3, 'loss': 'absolute_error', 'n_estimators': 200, 'learning_rate': 0.5, 'min_impurity_decrease': 0.1}
